hour,avg_LinkedIn
2016-02-16 12,31.176470588235293
2016-02-22 11,5.555555555555555
2016-02-25 09,33.75
2016-03-20 11,100.875
2016-01-14 20,4.076923076923077
2016-01-20 07,5.3125
2016-01-24 06,0.625
2016-01-26 18,16.352941176470587
2016-01-31 11,22.77777777777778
2016-02-20 01,1.2727272727272727
2016-02-24 04,1.0
2016-03-04 17,61.8
2016-03-18 01,15.0
2016-03-19 19,0.2
2016-02-09 10,29.916666666666668
2016-02-27 19,22.0
2016-03-01 21,106.27272727272727
2016-03-10 08,16.555555555555557
2016-01-29 00,10.30232558139535
2016-02-05 07,8.0
2016-02-13 11,15.6
2016-02-13 22,6.888888888888889
2016-03-08 10,3.75
2016-03-08 17,2.3684210526315788
2016-03-16 04,3.5405405405405403
2016-01-31 13,3.6923076923076925
2016-02-12 09,1.9
2016-02-19 23,1.4
2016-03-12 04,1.0
2016-03-12 05,4.4
2016-03-15 02,14.16
2016-03-16 16,6.214285714285714
2016-03-18 21,35.666666666666664
2016-01-25 22,11.409090909090908
2016-01-29 09,9.125
2016-01-31 22,123.2
2016-02-09 09,20.115384615384617
2016-02-12 06,4.2
2016-02-13 16,16.0
2016-02-22 08,15.583333333333334
2016-02-22 15,4.388888888888889
2016-02-22 19,10.75
2016-02-25 14,4.8
2016-02-29 00,8.846153846153847
2016-03-10 18,2.772727272727273
2016-03-17 07,2.0
2016-03-17 08,0.8
2016-01-15 21,19.304347826086957
2016-02-01 05,42.77777777777778
2016-02-03 21,8.75
2016-02-05 01,5.615384615384615
2016-02-08 00,6.857142857142857
2016-02-14 12,4.0
2016-02-21 19,7.846153846153846
2016-02-23 13,8.055555555555555
2016-02-25 10,38.3
2016-02-26 09,0.9
2016-03-06 13,12.0
2016-03-16 10,3.0476190476190474
2016-03-17 10,3.642857142857143
2016-03-17 14,11.952380952380953
2016-02-14 23,4.636363636363637
2016-02-27 16,1.0
2016-01-15 17,15.619047619047619
2016-01-30 09,4.916666666666667
2016-02-11 02,0.38461538461538464
2016-02-12 22,4.285714285714286
2016-02-25 06,9.916666666666666
2016-03-01 02,38.0
2016-03-20 14,1.6923076923076923
2016-03-20 17,3.1818181818181817
2016-01-15 04,15.266666666666667
2016-02-03 14,8.043478260869565
2016-02-25 22,31.0
2016-02-28 02,7.5
2016-03-07 07,2.6470588235294117
2016-03-08 08,8.5625
2016-03-10 22,6.08
2016-01-26 22,2.1
2016-01-30 21,386.1666666666667
2016-02-07 03,3.6
2016-02-15 08,17.666666666666668
2016-02-15 13,21.22222222222222
2016-02-27 03,0.0
2016-02-28 08,0.2222222222222222
2016-03-05 10,0.0
2016-03-07 11,62.0
2016-03-11 07,14.944444444444445
2016-03-18 03,1.0
2016-01-17 16,28.22222222222222
2016-01-20 10,69.35714285714286
2016-02-04 17,21.263157894736842
2016-02-19 12,11.090909090909092
2016-03-18 09,2.75
2016-01-16 10,11.909090909090908
2016-02-16 21,3.210526315789474
2016-02-22 05,5.818181818181818
2016-02-27 14,3.933333333333333
2016-03-10 06,4.111111111111111
2016-03-15 15,38.935483870967744
2016-01-24 10,4.6923076923076925
2016-01-27 12,19.966666666666665
2016-02-02 06,18.88888888888889
2016-02-07 01,5.6
2016-02-11 23,13.0
2016-02-21 18,1.8
2016-02-22 14,16.181818181818183
2016-03-14 21,1.8461538461538463
2016-03-11 21,29.88235294117647
2016-03-14 14,3.0416666666666665
2016-02-07 15,0.1111111111111111
2016-02-09 22,11.4
2016-02-16 23,3.85
2016-02-20 21,7.428571428571429
2016-02-21 06,1.6666666666666667
2016-03-01 20,1.2272727272727273
2016-03-04 23,2.0
2016-03-18 08,2.3333333333333335
2016-01-28 07,20.444444444444443
2016-02-09 20,15.52
2016-02-17 06,34.30769230769231
2016-02-27 23,9.75
2016-03-13 05,1.0
2016-03-14 05,20.666666666666668
2016-01-20 04,8.8
2016-01-22 09,5.454545454545454
2016-02-08 11,3.8181818181818183
2016-02-27 02,75.66666666666667
2016-03-02 09,3.5
2016-03-03 09,3.0
2016-03-04 10,9.56
2016-03-06 01,0.0
2016-01-22 13,14.777777777777779
2016-01-23 01,8.285714285714286
2016-01-24 13,2.5833333333333335
2016-01-30 03,-0.1
2016-02-03 05,9.285714285714286
2016-02-03 07,3.0
2016-02-09 01,27.636363636363637
2016-02-11 05,42.285714285714285
2016-02-22 23,1.2857142857142858
2016-03-13 14,1.0666666666666667
2016-03-16 15,5.366666666666666
2016-03-16 21,19.571428571428573
2016-02-02 18,18.866666666666667
2016-02-02 23,59.583333333333336
2016-02-12 10,6.333333333333333
2016-02-25 05,49.77777777777778
2016-03-18 13,1.0476190476190477
2016-03-20 15,1.3846153846153846
2016-01-21 00,20.818181818181817
2016-01-31 12,1.5
2016-02-04 15,13.818181818181818
2016-02-10 22,14.588235294117647
2016-03-16 12,18.041666666666668
2016-03-18 04,5.0
2016-01-15 07,21.235294117647058
2016-01-16 08,1.6666666666666667
2016-01-18 04,3.1818181818181817
2016-01-23 10,1.5714285714285714
2016-02-04 04,0.42857142857142855
2016-02-05 20,2.0476190476190474
2016-02-05 23,3.0588235294117645
2016-02-09 00,12.76
2016-02-18 09,0.7368421052631579
2016-03-03 03,7.4
2016-03-14 07,21.27777777777778
2016-03-20 09,1.5
2016-01-16 00,1.8
2016-01-23 22,7.714285714285714
2016-01-24 07,6.571428571428571
2016-02-07 13,11.11111111111111
2016-02-15 07,29.363636363636363
2016-03-03 10,19.384615384615383
2016-03-04 16,56.34782608695652
2016-03-06 00,4.8
2016-03-12 03,3.7142857142857144
2016-01-20 13,9.777777777777779
2016-01-23 02,10.25
2016-02-20 17,2.75
2016-02-24 23,31.666666666666668
2016-02-28 13,4.666666666666667
2016-03-11 11,4.947368421052632
2016-01-19 22,36.8
2016-01-25 00,2.4285714285714284
2016-01-27 04,42.2
2016-02-24 08,8.6875
2016-02-26 23,1.4
2016-03-08 02,20.466666666666665
2016-02-04 07,1.3076923076923077
2016-02-14 22,5.0
2016-02-25 18,40.86666666666667
2016-02-28 21,6.090909090909091
2016-03-14 00,16.84375
2016-03-14 17,8.969696969696969
2016-01-16 17,20.615384615384617
2016-02-08 18,9.041666666666666
2016-02-10 01,10.375
2016-02-10 10,6.882352941176471
2016-02-24 18,3.9375
2016-02-29 02,27.0
2016-02-29 11,15.523809523809524
2016-02-09 21,13.333333333333334
2016-02-18 20,13.933333333333334
2016-02-20 19,2.5
2016-03-14 11,16.772727272727273
2016-03-19 22,4.2
2016-01-24 21,11.88888888888889
2016-01-25 02,43.55555555555556
2016-01-30 23,-0.14285714285714285
2016-02-11 00,2.7777777777777777
2016-02-22 12,58.10526315789474
2016-03-01 12,10.125
2016-03-10 12,6.291666666666667
2016-01-15 11,4.6
2016-01-16 05,3.875
2016-01-25 19,6.9375
2016-02-05 09,1.0625
2016-01-16 16,10.0
2016-01-19 07,6.444444444444445
2016-01-20 23,21.842105263157894
2016-01-30 08,0.0
2016-02-02 14,18.043478260869566
2016-02-14 17,37.05263157894737
2016-02-16 06,20.666666666666668
2016-02-17 16,63.43478260869565
2016-02-17 21,1.2777777777777777
2016-02-20 00,2.6956521739130435
2016-02-23 07,10.642857142857142
2016-03-01 01,9.11111111111111
2016-03-12 08,0.8571428571428571
2016-03-20 07,5.166666666666667
2016-03-21 04,4.4375
2016-01-16 04,2.6666666666666665
2016-01-28 04,2.2941176470588234
2016-01-31 05,2.142857142857143
2016-02-01 02,25.928571428571427
2016-02-22 10,31.428571428571427
2016-02-23 11,5.411764705882353
2016-03-10 13,31.88235294117647
2016-03-13 18,79.6923076923077
2016-01-20 03,32.333333333333336
2016-01-21 02,5.3
2016-01-29 01,0.9230769230769231
2016-02-08 17,27.708333333333332
2016-02-12 07,2.7333333333333334
2016-02-26 22,1.4615384615384615
2016-02-28 11,2.4
2016-03-08 07,40.4
2016-03-12 10,76.5
2016-03-15 03,54.5
2016-03-18 17,9.35
2016-01-21 16,8.909090909090908
2016-02-12 18,10.80952380952381
2016-02-16 11,5.4
2016-03-19 13,1.0
2016-01-21 05,7.454545454545454
2016-01-23 20,27.428571428571427
2016-02-07 10,0.0
2016-02-14 01,1.1666666666666667
2016-02-16 09,13.583333333333334
2016-02-23 19,57.84615384615385
2016-03-04 13,51.095238095238095
2016-03-11 22,11.222222222222221
2016-01-17 08,1.263157894736842
2016-01-28 08,25.714285714285715
2016-02-10 04,1.2
2016-02-10 09,0.8571428571428571
2016-02-14 06,3.6666666666666665
2016-03-06 15,6.25
2016-03-06 16,0.5
2016-03-09 09,193.3684210526316
2016-03-11 10,12.333333333333334
2016-01-18 12,6.318181818181818
2016-01-28 19,22.071428571428573
2016-02-14 13,4.0
2016-02-15 05,3.6
2016-02-27 22,11.444444444444445
2016-03-11 03,4.421052631578948
2016-03-17 19,5.7
2016-01-23 19,2.2
2016-02-07 12,4.75
2016-02-10 15,5.958333333333333
2016-02-20 08,0.2
2016-02-24 07,36.7
2016-02-29 18,6.304347826086956
2016-03-08 15,6.28
2016-03-18 18,4.842105263157895
2016-03-14 19,17.083333333333332
2016-01-15 05,6.0
2016-01-15 12,10.666666666666666
2016-02-01 06,7.357142857142857
2016-03-03 05,3.066666666666667
2016-02-01 08,3.090909090909091
2016-02-04 18,12.055555555555555
2016-03-10 23,9.083333333333334
2016-03-11 13,31.846153846153847
2016-03-18 14,22.576923076923077
2016-01-26 14,60.611111111111114
2016-02-09 06,1.6
2016-02-21 11,17.833333333333332
2016-03-06 02,0.5
2016-03-15 04,13.466666666666667
2016-03-20 22,6.4375
2016-01-29 05,87.875
2016-02-12 13,12.0
2016-02-20 10,0.75
2016-02-27 21,1.6666666666666667
2016-02-29 07,2.0
2016-01-17 09,2.3636363636363638
2016-01-28 20,15.12
2016-01-30 00,2.5294117647058822
2016-01-31 03,42.0
2016-02-06 02,0.5
2016-02-12 14,14.9
2016-02-25 21,9.588235294117647
2016-02-26 20,2.45
2016-02-27 15,2.1
2016-02-28 20,20.142857142857142
2016-01-21 06,10.25
2016-01-24 16,3.2
2016-01-25 05,12.681818181818182
2016-02-08 14,15.12
2016-02-12 08,7.631578947368421
2016-02-20 05,0.0
2016-03-08 16,8.892857142857142
2016-03-14 15,44.44827586206897
2016-01-20 05,89.5
2016-02-06 01,1.2
2016-02-06 19,5.714285714285714
2016-02-29 14,11.538461538461538
2016-03-04 02,13.5
2016-03-14 20,3.0476190476190474
2016-03-21 01,10.083333333333334
2016-01-16 20,24.0
2016-01-19 20,9.961538461538462
2016-01-24 23,1.8
2016-01-27 14,3.9310344827586206
2016-02-08 21,9.9
2016-02-11 08,2.764705882352941
2016-02-24 12,50.1578947368421
2016-03-02 13,0.3157894736842105
2016-03-02 14,8.78125
2016-03-09 14,13.652173913043478
2016-02-17 04,4.8
2016-02-21 08,0.0
2016-02-22 18,13.833333333333334
2016-03-06 22,7.833333333333333
2016-03-09 18,56.61904761904762
2016-01-20 15,9.588235294117647
2016-01-21 07,0.8571428571428571
2016-02-01 16,4.947368421052632
2016-02-23 00,9.727272727272727
2016-03-06 09,0.0
2016-03-21 05,11.85
2016-01-25 13,10.91304347826087
2016-02-01 15,41.77777777777778
2016-02-05 08,15.153846153846153
2016-03-16 13,4.266666666666667
2016-01-15 16,4.681818181818182
2016-01-31 09,1.1111111111111112
2016-02-01 09,13.0
2016-02-05 17,2.375
2016-02-09 04,3.9166666666666665
2016-02-25 15,55.26086956521739
2016-02-28 23,2.4
2016-02-29 21,5.928571428571429
2016-03-05 23,25.0
2016-01-18 01,2.125
2016-01-21 18,20.29032258064516
2016-01-24 03,2.230769230769231
2016-02-07 00,-0.25
2016-02-14 07,7.142857142857143
2016-02-27 13,169.08333333333334
2016-03-04 22,7.6
2016-03-06 17,6.0
2016-03-13 01,57.45454545454545
2016-03-15 06,25.27777777777778
2016-03-15 16,4.35
2016-01-25 08,18.466666666666665
2016-02-25 08,3.3076923076923075
2016-02-27 11,191.28571428571428
2016-02-29 17,1.6470588235294117
2016-03-13 02,3.5
2016-03-19 14,-0.125
2016-01-17 06,5.4
2016-01-19 10,22.419354838709676
2016-01-29 02,19.25
2016-02-01 19,24.35483870967742
2016-02-11 10,2.6666666666666665
2016-02-20 11,2.8333333333333335
2016-02-27 04,3.0
2016-03-06 04,0.0
2016-03-13 21,22.833333333333332
2016-03-19 11,2.5
2016-01-19 00,4.162790697674419
2016-02-12 19,21.583333333333332
2016-02-15 01,15.076923076923077
2016-02-16 01,2.5625
2016-02-23 21,1.3125
2016-01-24 17,37.0
2016-02-05 19,7.352941176470588
2016-02-12 15,10.722222222222221
2016-02-13 03,1.0
2016-02-15 19,5.0
2016-03-04 01,64.5
2016-03-14 01,12.0
2016-03-19 01,2.4285714285714284
2016-01-19 09,35.54545454545455
2016-01-26 01,8.793103448275861
2016-01-28 05,7.266666666666667
2016-02-14 05,7.0
2016-02-15 23,1.7692307692307692
2016-03-03 17,8.285714285714286
2016-03-08 12,30.928571428571427
2016-03-21 06,1.1111111111111112
2016-01-25 04,3.3636363636363638
2016-01-27 06,1.7272727272727273
2016-02-06 15,21.625
2016-02-11 06,4.666666666666667
2016-02-19 20,5.923076923076923
2016-02-21 23,7.928571428571429
2016-02-28 12,9.0
2016-03-01 05,23.454545454545453
2016-03-15 00,4.5
2016-03-16 22,8.76923076923077
2016-01-17 04,4.285714285714286
2016-01-18 15,30.571428571428573
2016-01-22 02,2.2
2016-01-23 13,16.0
2016-01-31 14,28.7
2016-02-11 20,1.2666666666666666
2016-03-05 12,17.333333333333332
2016-03-12 20,6.833333333333333
2016-01-15 20,5.0
2016-01-16 15,9.88888888888889
2016-01-19 23,53.666666666666664
2016-02-08 03,4.0
2016-02-23 16,5.966666666666667
2016-02-28 01,6.75
2016-03-10 11,7.666666666666667
2016-03-18 15,11.9375
2016-01-23 00,58.45
2016-01-28 18,17.083333333333332
2016-02-15 14,150.45
2016-03-03 12,7.0
2016-03-03 19,9.92
2016-01-18 09,0.5555555555555556
2016-01-18 18,16.636363636363637
2016-02-04 08,1.7647058823529411
2016-02-13 00,8.11111111111111
2016-02-23 22,19.63157894736842
2016-03-02 02,10.142857142857142
2016-03-09 04,4.0625
2016-01-16 18,0.5
2016-01-31 15,6.2
2016-01-21 13,23.65625
2016-02-04 19,5.0
2016-02-10 08,27.05263157894737
2016-02-11 07,4.0625
2016-02-11 21,2.037037037037037
2016-01-16 14,0.18181818181818182
2016-01-21 15,16.4
2016-01-27 23,9.785714285714286
2016-02-11 03,0.2
2016-02-20 07,4.333333333333333
2016-03-02 20,7.928571428571429
2016-03-18 19,8.916666666666666
2016-01-17 17,5.0
2016-01-31 08,64.2
2016-02-18 03,4.333333333333333
2016-02-26 04,2.875
2016-02-29 16,2.1052631578947367
2016-03-04 03,7.25
2016-03-15 19,3.1538461538461537
2016-01-20 09,11.333333333333334
2016-01-29 16,8.523809523809524
2016-02-08 07,11.25
2016-02-13 17,0.23076923076923078
2016-02-17 01,0.8571428571428571
2016-02-20 15,2.3636363636363638
2016-03-01 23,2.8333333333333335
2016-03-03 02,2.769230769230769
2016-03-07 00,23.09375
2016-03-13 13,20.142857142857142
2016-03-13 19,13.88888888888889
2016-02-07 09,0.0
2016-02-12 20,61.76470588235294
2016-02-19 22,12.0
2016-02-25 23,69.7
2016-03-05 05,1.0
2016-03-15 01,3.0
2016-03-15 10,8.464285714285714
2016-03-18 20,2.1666666666666665
2016-01-15 19,9.5625
2016-01-16 12,112.53333333333333
2016-01-29 22,5.6923076923076925
2016-01-17 10,0.14285714285714285
2016-01-22 15,8.466666666666667
2016-01-22 22,12.0
2016-01-26 09,14.615384615384615
2016-01-30 13,10.833333333333334
2016-02-05 16,45.3
2016-02-09 08,32.5
2016-02-09 16,6.589743589743589
2016-02-16 08,4.2
2016-02-21 22,3.357142857142857
2016-03-03 20,20.733333333333334
2016-03-09 05,16.95
2016-03-14 13,44.625
2016-03-15 17,8.0
2016-01-16 13,14.928571428571429
2016-01-20 21,18.04
2016-02-05 14,15.73076923076923
2016-02-08 08,3.642857142857143
2016-02-08 23,12.157894736842104
2016-02-21 05,6.0
2016-03-05 22,0.3333333333333333
2016-03-20 18,3.0
2016-02-02 15,3.3846153846153846
2016-02-27 17,50.875
2016-02-28 03,-0.5
2016-03-03 04,1.7142857142857142
2016-03-10 07,16.625
2016-03-20 12,19.928571428571427
2016-01-19 04,0.3076923076923077
2016-01-24 18,7.846153846153846
2016-01-26 13,19.071428571428573
2016-03-13 17,3.4545454545454546
2016-03-19 12,113.83333333333333
2016-01-25 20,25.40909090909091
2016-02-01 14,6.043478260869565
2016-02-03 03,24.105263157894736
2016-02-03 22,51.7
2016-02-21 04,2.2
2016-02-24 11,65.66666666666667
2016-03-01 04,5.333333333333333
2016-03-05 09,4.0
2016-01-15 00,0.15384615384615385
2016-01-16 21,15.5
2016-01-28 14,23.17391304347826
2016-02-12 16,8.1
2016-02-29 06,0.1111111111111111
2016-03-07 03,10.380952380952381
2016-03-17 20,4.071428571428571
2016-01-14 23,16.11764705882353
2016-01-23 09,2.5
2016-02-08 04,2.6315789473684212
2016-02-08 16,22.105263157894736
2016-02-20 18,1.25
2016-02-22 01,39.25
2016-02-24 14,28.863636363636363
2016-03-08 23,10.444444444444445
2016-03-10 02,2.3
2016-03-11 01,2.5714285714285716
2016-03-14 10,22.61904761904762
2016-01-21 21,4.823529411764706
2016-01-29 21,7.958333333333333
2016-02-01 00,39.31578947368421
2016-02-02 05,25.76923076923077
2016-02-07 20,0.75
2016-02-12 05,5.933333333333334
2016-03-10 10,13.404761904761905
2016-01-15 01,2.3636363636363638
2016-01-27 15,12.64516129032258
2016-02-03 18,29.470588235294116
2016-02-16 04,1.75
2016-03-06 07,4.625
2016-03-10 21,13.26086956521739
2016-03-15 07,7.055555555555555
2016-01-20 22,6.230769230769231
2016-01-27 05,17.238095238095237
2016-01-27 16,9.636363636363637
2016-02-15 00,10.038461538461538
2016-02-17 18,43.52
2016-02-22 03,4.857142857142857
2016-02-24 22,33.333333333333336
2016-02-29 04,0.2
2016-03-06 10,29.272727272727273
2016-03-15 20,31.714285714285715
2016-02-03 15,9.08
2016-02-04 13,21.74074074074074
2016-02-29 10,5.833333333333333
2016-03-05 19,0.6666666666666666
2016-03-15 11,56.0
2016-03-20 05,0.0
2016-01-17 23,1.2222222222222223
2016-01-23 03,0.2222222222222222
2016-01-24 22,7.7894736842105265
2016-01-31 01,0.3333333333333333
2016-02-01 04,21.181818181818183
2016-02-06 05,1.0
2016-02-11 14,4.023809523809524
2016-02-18 08,8.214285714285714
2016-02-21 21,5.733333333333333
2016-02-22 21,22.444444444444443
2016-03-07 18,13.538461538461538
2016-03-08 18,13.476190476190476
2016-03-08 21,29.444444444444443
2016-01-18 05,16.35
2016-01-27 07,6.090909090909091
2016-02-09 13,19.272727272727273
2016-02-28 18,28.75
2016-03-10 04,7.0
2016-03-18 11,1.0
2016-01-17 19,20.166666666666668
2016-02-07 02,0.0
2016-02-08 13,8.275862068965518
2016-02-26 11,11.928571428571429
2016-02-26 13,6.65
2016-03-02 22,13.142857142857142
2016-03-12 09,8.545454545454545
2016-02-19 03,0.18181818181818182
2016-02-29 13,17.375
2016-03-02 08,19.363636363636363
2016-03-04 12,46.53846153846154
2016-03-09 13,4.9523809523809526
2016-03-12 15,15.857142857142858
2016-02-06 13,44.166666666666664
2016-02-10 11,22.263157894736842
2016-02-11 22,9.772727272727273
2016-02-20 14,0.125
2016-03-02 10,17.625
2016-03-09 16,24.916666666666668
2016-03-12 01,25.25
2016-03-17 03,3.7142857142857144
2016-01-18 20,5.4
2016-02-09 02,1.826086956521739
2016-02-21 03,7.0
2016-02-21 13,4.5
2016-02-23 02,0.0625
2016-03-17 09,2.5555555555555554
2016-01-18 13,15.052631578947368
2016-01-22 16,29.857142857142858
2016-01-23 04,0.16666666666666666
2016-02-01 20,2.5625
2016-02-11 15,24.727272727272727
2016-02-12 00,3.2857142857142856
2016-02-23 08,2.272727272727273
2016-03-09 01,6.2
2016-03-09 23,12.058823529411764
2016-03-11 09,5.75
2016-01-29 06,4.384615384615385
2016-02-08 06,0.36363636363636365
2016-02-08 10,9.285714285714286
2016-02-19 15,1.2727272727272727
2016-02-22 09,4.785714285714286
2016-02-26 17,1.8125
2016-03-09 07,2.9
2016-01-19 06,55.166666666666664
2016-02-08 20,8.956521739130435
2016-02-13 18,0.5
2016-02-21 17,50.142857142857146
2016-03-08 00,4.15625
2016-03-10 00,7.948717948717949
2016-01-22 18,20.11111111111111
2016-01-27 01,4.923076923076923
2016-01-29 14,18.666666666666668
2016-02-01 07,6.391304347826087
2016-02-02 10,2.75
2016-02-11 16,4.793103448275862
2016-02-18 23,6.3478260869565215
2016-03-12 02,2.142857142857143
2016-02-12 01,1.3333333333333333
2016-02-12 17,3.857142857142857
2016-02-18 22,8.647058823529411
2016-02-20 12,10.666666666666666
2016-03-10 20,18.272727272727273
2016-02-03 12,4.636363636363637
2016-02-16 13,4.75
2016-02-19 01,6.5
2016-02-24 10,10.31578947368421
2016-02-24 15,31.833333333333332
2016-02-25 01,35.23529411764706
2016-03-02 06,0.7142857142857143
2016-03-02 19,5.75
2016-03-09 06,2.230769230769231
2016-01-15 06,15.833333333333334
2016-01-27 11,9.666666666666666
2016-02-07 11,16.0
2016-02-20 02,1.25
2016-03-06 20,7.117647058823529
2016-01-15 02,19.76923076923077
2016-01-15 15,28.047619047619047
2016-01-18 08,26.22222222222222
2016-01-18 21,17.82608695652174
2016-02-04 23,23.285714285714285
2016-02-05 15,9.208333333333334
2016-02-19 07,0.9090909090909091
2016-02-26 00,7.914285714285715
2016-02-29 01,48.4
2016-03-04 19,8.5625
2016-03-06 21,0.0
2016-03-14 12,14.555555555555555
2016-01-16 23,77.85714285714286
2016-01-20 06,18.933333333333334
2016-01-23 08,3.0
2016-01-27 13,8.592592592592593
2016-02-17 08,12.636363636363637
2016-03-10 17,20.533333333333335
2016-01-22 23,3.5454545454545454
2016-01-28 09,27.62962962962963
2016-01-28 17,33.36363636363637
2016-02-10 02,19.0
2016-02-21 00,1.5
2016-02-21 16,5.181818181818182
2016-02-23 18,7.16
2016-03-03 08,1.3333333333333333
2016-03-06 06,1.0
2016-03-08 19,15.862068965517242
2016-01-17 05,7.181818181818182
2016-01-19 08,3.642857142857143
2016-02-10 16,8.205128205128204
2016-02-13 06,0.5
2016-02-19 18,4.3
2016-03-02 11,11.058823529411764
2016-03-05 16,29.5
2016-03-16 20,18.782608695652176
2016-03-17 00,9.464285714285714
2016-01-14 22,21.294117647058822
2016-01-17 18,16.933333333333334
2016-01-22 10,1.4285714285714286
2016-01-24 05,0.0
2016-01-26 20,27.56
2016-02-10 21,8.8
2016-02-13 08,1.4285714285714286
2016-02-21 14,12.454545454545455
2016-03-04 04,21.5
2016-03-09 08,6.684210526315789
2016-03-13 00,8.923076923076923
2016-03-13 11,0.625
2016-02-24 19,44.0
2016-02-27 18,0.75
2016-03-13 22,16.583333333333332
2016-03-20 06,4.25
2016-03-21 22,2.5789473684210527
2016-03-29 23,73.88888888888889
2016-04-01 13,6.714285714285714
2016-04-07 02,0.23529411764705882
2016-04-23 14,12.25
2016-05-01 22,14.0
2016-05-06 03,0.5714285714285714
2016-05-06 11,4.464285714285714
2016-05-06 17,12.916666666666666
2016-05-15 20,90.125
2016-05-18 15,-0.2
2016-05-19 23,33.111111111111114
2016-05-26 09,5.523809523809524
2016-04-01 07,54.22727272727273
2016-04-05 05,6.083333333333333
2016-04-17 20,1.2857142857142858
2016-04-19 23,8.2
2016-04-30 12,-0.1
2016-05-01 23,2.727272727272727
2016-05-02 16,1.5263157894736843
2016-05-06 12,2.923076923076923
2016-05-19 10,7.0
2016-05-29 13,7.416666666666667
2016-05-30 12,11.615384615384615
2016-04-15 12,10.8
2016-04-19 19,6.052631578947368
2016-04-30 18,3.4545454545454546
2016-05-03 01,5.857142857142857
2016-05-03 12,40.266666666666666
2016-05-16 23,1.8181818181818181
2016-05-26 05,6.214285714285714
2016-04-03 22,1.5
2016-04-09 08,22.333333333333332
2016-04-12 16,6.9
2016-04-16 14,2.5
2016-04-28 09,26.19047619047619
2016-05-08 23,2.0
2016-05-11 13,4.8
2016-05-22 10,1.4
2016-05-23 21,17.75
2016-05-24 17,17.428571428571427
2016-05-28 16,1.625
2016-05-29 16,12.11111111111111
2016-05-29 23,0.14285714285714285
2016-03-24 10,0.5652173913043478
2016-05-08 11,47.42857142857143
2016-05-22 13,12.384615384615385
2016-03-26 17,1.0
2016-03-29 19,54.7
2016-04-06 21,16.0
2016-04-08 22,0.9473684210526315
2016-04-19 09,40.111111111111114
2016-04-30 22,3.4
2016-05-03 10,2.3
2016-05-09 08,0.8181818181818182
2016-05-12 13,2.4375
2016-05-25 10,60.23076923076923
2016-05-28 15,1.0
2016-03-29 14,15.208333333333334
2016-04-02 18,42.27272727272727
2016-04-06 00,28.857142857142858
2016-04-10 06,0.2
2016-04-22 08,3.0
2016-05-24 08,3.8823529411764706
2016-05-29 02,14.714285714285714
2016-05-31 06,1.35
2016-04-06 03,12.0
2016-04-21 21,8.882352941176471
2016-04-29 01,23.1875
2016-05-04 13,64.0
2016-05-04 16,16.133333333333333
2016-05-22 08,13.666666666666666
2016-04-05 21,62.733333333333334
2016-04-10 17,8.210526315789474
2016-04-12 14,80.96153846153847
2016-04-29 23,13.666666666666666
2016-05-08 08,93.5
2016-05-12 20,8.458333333333334
2016-05-24 00,2.4242424242424243
2016-03-22 19,9.391304347826088
2016-03-23 02,2.4285714285714284
2016-03-27 16,25.833333333333332
2016-04-18 05,3.6
2016-04-24 08,0.14285714285714285
2016-04-27 04,17.583333333333332
2016-04-27 08,7.266666666666667
2016-04-27 15,12.5
2016-05-02 12,13.826086956521738
2016-05-05 13,49.38095238095238
2016-05-07 05,0.6666666666666666
2016-05-23 22,7.923076923076923
2016-03-25 00,16.2
2016-03-28 17,4.428571428571429
2016-03-28 19,13.821428571428571
2016-03-28 21,8.28
2016-04-03 07,1.5
2016-04-17 04,0.2857142857142857
2016-04-22 15,13.818181818181818
2016-04-24 21,9.8
2016-05-23 15,27.25
2016-03-22 10,8.083333333333334
2016-03-28 08,0.25
2016-04-04 20,26.2
2016-04-05 12,27.4
2016-04-17 23,2.0
2016-04-28 10,38.57142857142857
2016-05-02 14,42.63157894736842
2016-05-12 03,0.9230769230769231
2016-03-27 23,56.53846153846154
2016-04-05 01,18.5
2016-04-12 17,6.545454545454546
2016-05-07 17,15.25
2016-05-25 08,1.24
2016-03-30 20,27.333333333333332
2016-04-07 06,17.76923076923077
2016-04-09 18,2.1
2016-04-11 18,11.0
2016-04-14 15,13.311111111111112
2016-03-23 12,16.6
2016-03-24 14,42.59090909090909
2016-04-02 07,19.285714285714285
2016-04-11 03,0.125
2016-04-11 17,7.571428571428571
2016-04-20 20,13.625
2016-05-02 20,18.176470588235293
2016-05-23 05,11.473684210526315
2016-05-26 07,2.7857142857142856
2016-05-28 03,3.5
2016-05-28 05,39.333333333333336
2016-04-25 17,2.5
2016-04-28 08,5.133333333333334
2016-04-28 22,3.8823529411764706
2016-04-29 20,119.57142857142857
2016-05-04 00,7.84
2016-05-05 20,4.0
2016-05-19 09,0.0
2016-03-21 20,37.25
2016-03-22 13,5.714285714285714
2016-04-21 06,0.375
2016-04-25 01,0.5
2016-05-07 11,0.45454545454545453
2016-05-15 21,1.6
2016-05-21 01,5.0
2016-05-22 15,5.25
2016-03-23 10,7.545454545454546
2016-04-04 08,3.7777777777777777
2016-04-05 15,9.5
2016-04-05 16,2.52
2016-04-08 13,25.88
2016-04-12 00,17.52777777777778
2016-04-19 16,9.241379310344827
2016-04-22 16,10.631578947368421
2016-05-05 11,33.69230769230769
2016-05-16 20,0.76
2016-05-18 18,0.0
2016-03-22 15,11.272727272727273
2016-04-07 15,34.10344827586207
