hour,avg_GooglePlus
2016-02-11 11,3.6129032258064515
2016-02-13 07,3.4
2016-03-06 05,0.6666666666666666
2016-03-07 17,1.68
2016-03-10 16,3.0833333333333335
2016-03-18 22,2.3333333333333335
2016-03-19 09,3.2857142857142856
2016-01-25 12,1.05
2016-02-14 10,0.6666666666666666
2016-02-23 01,8.333333333333334
2016-03-03 21,3.0
2016-03-08 14,2.423076923076923
2016-03-09 17,3.347826086956522
2016-03-13 23,4.818181818181818
2016-03-17 16,2.4285714285714284
2016-01-22 14,4.315789473684211
2016-02-19 06,2.2
2016-02-23 06,0.0
2016-02-27 10,5.333333333333333
2016-03-08 13,0.4
2016-03-12 07,0.0
2016-01-22 17,5.9375
2016-02-17 05,0.0
2016-02-17 07,1.6111111111111112
2016-03-07 22,4.857142857142857
2016-01-19 21,4.136363636363637
2016-01-25 06,0.4444444444444444
2016-01-26 08,0.5
2016-01-31 06,6.6
2016-02-12 11,3.875
2016-02-16 12,24.529411764705884
2016-02-22 11,3.611111111111111
2016-02-25 09,5.833333333333333
2016-03-20 11,3.5
2016-01-14 20,4.384615384615385
2016-01-20 07,3.5625
2016-01-24 06,0.75
2016-01-26 18,12.764705882352942
2016-01-31 11,6.111111111111111
2016-02-20 01,1.0
2016-02-24 04,0.42857142857142855
2016-03-04 17,6.0
2016-03-18 01,2.6
2016-03-19 19,0.6
2016-02-09 10,4.0
2016-02-27 19,5.571428571428571
2016-03-01 21,4.590909090909091
2016-03-10 08,2.2962962962962963
2016-01-29 00,4.511627906976744
2016-02-05 07,0.4
2016-02-13 11,17.8
2016-02-13 22,6.777777777777778
2016-03-08 10,0.875
2016-03-08 17,0.5789473684210527
2016-03-16 04,0.6756756756756757
2016-01-31 13,0.5384615384615384
2016-02-12 09,1.9
2016-02-19 23,4.2
2016-03-12 04,4.333333333333333
2016-03-12 05,6.8
2016-03-15 02,0.56
2016-03-16 16,1.5
2016-03-18 21,3.466666666666667
2016-01-25 22,3.4545454545454546
2016-01-29 09,0.08333333333333333
2016-01-31 22,4.4
2016-02-09 09,0.8076923076923077
2016-02-12 06,4.333333333333333
2016-02-13 16,1.0
2016-02-22 08,0.6666666666666666
2016-02-22 15,0.8333333333333334
2016-02-22 19,6.125
2016-02-25 14,3.4
2016-02-29 00,1.1538461538461537
2016-03-10 18,1.0909090909090908
2016-03-17 07,1.0
2016-03-17 08,0.1
2016-01-15 21,2.6956521739130435
2016-02-01 05,8.38888888888889
2016-02-03 21,2.25
2016-02-05 01,0.8461538461538461
2016-02-08 00,1.0476190476190477
2016-02-14 12,4.777777777777778
2016-02-21 19,7.846153846153846
2016-02-23 13,30.055555555555557
2016-02-25 10,3.7
2016-02-26 09,0.6
2016-03-06 13,14.333333333333334
2016-03-16 10,0.5238095238095238
2016-03-17 10,1.2142857142857142
2016-03-17 14,0.7619047619047619
2016-02-14 23,2.0
2016-02-27 16,1.375
2016-01-15 17,2.0476190476190474
2016-01-30 09,1.6666666666666667
2016-02-11 02,0.46153846153846156
2016-02-12 22,3.357142857142857
2016-02-25 06,2.9166666666666665
2016-03-01 02,1.8333333333333333
2016-03-20 14,0.46153846153846156
2016-03-20 17,1.1818181818181819
2016-01-15 04,4.133333333333334
2016-02-03 14,1.2173913043478262
2016-02-25 22,4.0
2016-02-28 02,1.25
2016-03-07 07,3.3529411764705883
2016-03-08 08,1.5625
2016-03-10 22,4.24
2016-01-26 22,1.75
2016-01-30 21,4.833333333333333
2016-02-07 03,43.0
2016-02-15 08,1.1666666666666667
2016-02-15 13,1.8333333333333333
2016-02-27 03,0.0
2016-02-28 08,0.4444444444444444
2016-03-05 10,0.0
2016-03-07 11,15.407407407407407
2016-03-11 07,1.6666666666666667
2016-03-18 03,2.8
2016-01-17 16,7.888888888888889
2016-01-20 10,3.9285714285714284
2016-02-04 17,5.157894736842105
2016-02-19 12,1.5909090909090908
2016-03-18 09,5.333333333333333
2016-01-16 10,9.363636363636363
2016-02-16 21,7.684210526315789
2016-02-22 05,1.3636363636363635
2016-02-27 14,5.0
2016-03-10 06,0.16666666666666666
2016-03-15 15,2.096774193548387
2016-01-24 10,3.230769230769231
2016-01-27 12,2.466666666666667
2016-02-02 06,0.6666666666666666
2016-02-07 01,2.6
2016-02-11 23,4.5
2016-02-21 18,4.1
2016-02-22 14,1.9545454545454546
2016-03-14 21,0.23076923076923078
2016-03-11 21,7.176470588235294
2016-03-14 14,1.0
2016-02-07 15,0.8888888888888888
2016-02-09 22,1.75
2016-02-16 23,5.85
2016-02-20 21,5.857142857142857
2016-02-21 06,0.3333333333333333
2016-03-01 20,0.6818181818181818
2016-03-04 23,6.111111111111111
2016-03-18 08,0.4444444444444444
2016-01-28 07,8.666666666666666
2016-02-09 20,1.44
2016-02-17 06,2.6923076923076925
2016-02-27 23,3.5
2016-03-13 05,4.0
2016-03-14 05,1.0
2016-01-20 04,2.466666666666667
2016-01-22 09,0.5454545454545454
2016-02-08 11,2.0454545454545454
2016-02-27 02,20.666666666666668
2016-03-02 09,-0.35714285714285715
2016-03-03 09,3.727272727272727
2016-03-04 10,11.96
2016-03-06 01,0.0
2016-01-22 13,3.3333333333333335
2016-01-23 01,5.857142857142857
2016-01-24 13,0.5
2016-01-30 03,0.4
2016-02-03 05,15.357142857142858
2016-02-03 07,2.2222222222222223
2016-02-09 01,1.4545454545454546
2016-02-11 05,2.7142857142857144
2016-02-22 23,0.7619047619047619
2016-03-13 14,0.8
2016-03-16 15,1.7
2016-03-16 21,1.619047619047619
2016-02-02 18,4.533333333333333
2016-02-02 23,8.875
2016-02-12 10,0.6666666666666666
2016-02-25 05,2.5555555555555554
2016-03-18 13,1.2857142857142858
2016-03-20 15,0.6153846153846154
2016-01-21 00,3.4242424242424243
2016-01-31 12,2.25
2016-02-04 15,7.818181818181818
2016-02-10 22,12.647058823529411
2016-03-16 12,4.208333333333333
2016-03-18 04,0.0
2016-01-15 07,2.764705882352941
2016-01-16 08,1.0
2016-01-18 04,2.8181818181818183
2016-01-23 10,2.2857142857142856
2016-02-04 04,1.0
2016-02-05 20,5.904761904761905
2016-02-05 23,0.4117647058823529
2016-02-09 00,0.96
2016-02-18 09,1.5263157894736843
2016-03-03 03,0.8
2016-03-14 07,1.0555555555555556
2016-03-20 09,2.0
2016-01-16 00,0.8571428571428571
2016-01-23 22,2.4285714285714284
2016-01-24 07,5.0
2016-02-07 13,2.2222222222222223
2016-02-15 07,1.3636363636363635
2016-03-03 10,1.8461538461538463
2016-03-04 16,6.391304347826087
2016-03-06 00,1.6
2016-03-12 03,3.142857142857143
2016-01-20 13,0.7222222222222222
2016-01-23 02,1.5
2016-02-20 17,9.25
2016-02-24 23,13.0
2016-02-28 13,0.8333333333333334
2016-03-11 11,4.578947368421052
2016-01-19 22,7.55
2016-01-25 00,2.0357142857142856
2016-01-27 04,0.9
2016-02-24 08,0.875
2016-02-26 23,8.333333333333334
2016-03-08 02,5.0
2016-02-04 07,2.4615384615384617
2016-02-14 22,7.75
2016-02-25 18,8.933333333333334
2016-02-28 21,3.909090909090909
2016-03-14 00,1.84375
2016-03-14 17,1.121212121212121
2016-01-16 17,14.461538461538462
2016-02-08 18,3.2083333333333335
2016-02-10 01,1.6875
2016-02-10 10,5.529411764705882
2016-02-24 18,11.4375
2016-02-29 02,2.2222222222222223
2016-02-29 11,0.5714285714285714
2016-02-09 21,3.375
2016-02-18 20,2.1666666666666665
2016-02-20 19,11.375
2016-03-14 11,3.0
2016-03-19 22,2.4
2016-01-24 21,5.444444444444445
2016-01-25 02,0.7777777777777778
2016-01-30 23,1.7142857142857142
2016-02-11 00,1.0
2016-02-22 12,1.4210526315789473
2016-03-01 12,1.9375
2016-03-10 12,1.0
2016-01-15 11,0.2
2016-01-16 05,0.375
2016-01-25 19,2.3125
2016-02-05 09,0.25
2016-01-16 16,3.0
2016-01-19 07,2.5555555555555554
2016-01-20 23,15.052631578947368
2016-01-30 08,1.4444444444444444
2016-02-02 14,13.08695652173913
2016-02-14 17,18.473684210526315
2016-02-16 06,6.777777777777778
2016-02-17 16,50.43478260869565
2016-02-17 21,0.2222222222222222
2016-02-20 00,18.26086956521739
2016-02-23 07,5.857142857142857
2016-03-01 01,7.388888888888889
2016-03-12 08,0.7142857142857143
2016-03-20 07,1.0833333333333333
2016-03-21 04,0.5625
2016-01-16 04,1.1111111111111112
2016-01-28 04,5.705882352941177
2016-01-31 05,0.8571428571428571
2016-02-01 02,5.142857142857143
2016-02-22 10,2.392857142857143
2016-02-23 11,3.764705882352941
2016-03-10 13,3.4705882352941178
2016-03-13 18,5.769230769230769
2016-01-20 03,2.9166666666666665
2016-01-21 02,0.7
2016-01-29 01,2.5
2016-02-08 17,55.375
2016-02-12 07,1.2
2016-02-26 22,0.7692307692307693
2016-02-28 11,0.4
2016-03-08 07,5.5
2016-03-12 10,1.0
2016-03-15 03,0.9
2016-03-18 17,1.9
2016-01-21 16,2.0
2016-02-12 18,11.0
2016-02-16 11,0.55
2016-03-19 13,1.2222222222222223
2016-01-21 05,5.363636363636363
2016-01-23 20,1.7142857142857142
2016-02-07 10,1.0
2016-02-14 01,4.833333333333333
2016-02-16 09,0.6666666666666666
2016-02-23 19,13.538461538461538
2016-03-04 13,3.380952380952381
2016-03-11 22,3.2222222222222223
2016-01-17 08,4.157894736842105
2016-01-28 08,1.4285714285714286
2016-02-10 04,3.2
2016-02-10 09,0.5714285714285714
2016-02-14 06,16.0
2016-03-06 15,1.5
2016-03-06 16,5.166666666666667
2016-03-09 09,1.5263157894736843
2016-03-11 10,1.8333333333333333
2016-01-18 12,3.409090909090909
2016-01-28 19,2.2142857142857144
2016-02-14 13,4.545454545454546
2016-02-15 05,2.8
2016-02-27 22,0.3333333333333333
2016-03-11 03,4.2631578947368425
2016-03-17 19,2.9
2016-01-23 19,1.7
2016-02-07 12,20.75
2016-02-10 15,0.5416666666666666
2016-02-20 08,7.2
2016-02-24 07,4.1
2016-02-29 18,2.391304347826087
2016-03-08 15,2.72
2016-03-18 18,2.1578947368421053
2016-03-14 19,2.2916666666666665
2016-01-15 05,12.833333333333334
2016-01-15 12,2.2222222222222223
2016-02-01 06,0.5714285714285714
2016-03-03 05,0.5333333333333333
2016-02-01 08,-0.045454545454545456
2016-02-04 18,2.8333333333333335
2016-03-10 23,0.6666666666666666
2016-03-11 13,0.8461538461538461
2016-03-18 14,7.961538461538462
2016-01-26 14,0.7222222222222222
2016-02-09 06,3.15
2016-02-21 11,7.0
2016-03-06 02,4.0
2016-03-15 04,1.0666666666666667
2016-03-20 22,0.875
2016-01-29 05,2.0416666666666665
2016-02-12 13,3.5454545454545454
2016-02-20 10,1.5
2016-02-27 21,0.0
2016-02-29 07,0.375
2016-01-17 09,0.2727272727272727
2016-01-28 20,8.72
2016-01-30 00,2.1176470588235294
2016-01-31 03,0.0
2016-02-06 02,1.5
2016-02-12 14,10.7
2016-02-25 21,1.8235294117647058
2016-02-26 20,1.5
2016-02-27 15,2.7
2016-02-28 20,5.714285714285714
2016-01-21 06,4.5
2016-01-24 16,3.0
2016-01-25 05,2.8636363636363638
2016-02-08 14,1.48
2016-02-12 08,4.0
2016-02-20 05,1.6
2016-03-08 16,1.3571428571428572
2016-03-14 15,1.0
2016-01-20 05,10.0
2016-02-06 01,1.4
2016-02-06 19,23.714285714285715
2016-02-29 14,4.538461538461538
2016-03-04 02,1.125
2016-03-14 20,2.3333333333333335
2016-03-21 01,1.3333333333333333
2016-01-16 20,25.636363636363637
2016-01-19 20,7.961538461538462
2016-01-24 23,0.8
2016-01-27 14,0.7586206896551724
2016-02-08 21,8.45
2016-02-11 08,0.7058823529411765
2016-02-24 12,3.9473684210526314
2016-03-02 13,1.1578947368421053
2016-03-02 14,3.28125
2016-03-09 14,3.260869565217391
2016-02-17 04,0.0
2016-02-21 08,3.5
2016-02-22 18,7.5
2016-03-06 22,1.6666666666666667
2016-03-09 18,20.285714285714285
2016-01-20 15,3.9411764705882355
2016-01-21 07,0.42857142857142855
2016-02-01 16,3.9210526315789473
2016-02-23 00,1.0454545454545454
2016-03-06 09,0.8
2016-03-21 05,0.1
2016-01-25 13,3.0
2016-02-01 15,3.611111111111111
2016-02-05 08,3.3846153846153846
2016-03-16 13,1.5666666666666667
2016-01-15 16,1.5909090909090908
2016-01-31 09,0.0
2016-02-01 09,2.1538461538461537
2016-02-05 17,4.0
2016-02-09 04,1.25
2016-02-25 15,2.130434782608696
2016-02-28 23,0.7
2016-02-29 21,0.7857142857142857
2016-03-05 23,2.8
2016-01-18 01,1.75
2016-01-21 18,1.7096774193548387
2016-01-24 03,0.5384615384615384
2016-02-07 00,0.0
2016-02-14 07,0.5714285714285714
2016-02-27 13,14.666666666666666
2016-03-04 22,3.7333333333333334
2016-03-06 17,3.2857142857142856
2016-03-13 01,6.636363636363637
2016-03-15 06,0.5555555555555556
2016-03-15 16,2.35
2016-01-25 08,6.066666666666666
2016-02-25 08,0.8461538461538461
2016-02-27 11,0.2857142857142857
2016-02-29 17,0.35294117647058826
2016-03-13 02,1.125
2016-03-19 14,-0.125
2016-01-17 06,0.7
2016-01-19 10,2.161290322580645
2016-01-29 02,0.8333333333333334
2016-02-01 19,4.290322580645161
2016-02-11 10,1.9444444444444444
2016-02-20 11,1.8333333333333333
2016-02-27 04,6.0
2016-03-06 04,1.0
2016-03-13 21,1.0
2016-03-19 11,3.75
2016-01-19 00,1.3255813953488371
2016-02-12 19,12.833333333333334
2016-02-15 01,2.1538461538461537
2016-02-16 01,1.25
2016-02-23 21,1.0625
2016-01-24 17,7.333333333333333
2016-02-05 19,6.294117647058823
2016-02-12 15,24.333333333333332
2016-02-13 03,0.0
2016-02-15 19,6.6
2016-03-04 01,9.857142857142858
2016-03-14 01,2.25
2016-03-19 01,2.2857142857142856
2016-01-19 09,16.90909090909091
2016-01-26 01,18.482758620689655
2016-01-28 05,2.8
2016-02-14 05,5.714285714285714
2016-02-15 23,4.153846153846154
2016-03-03 17,13.142857142857142
2016-03-08 12,1.6428571428571428
2016-03-21 06,0.2222222222222222
2016-01-25 04,0.5454545454545454
2016-01-27 06,3.090909090909091
2016-02-06 15,3.75
2016-02-11 06,12.88888888888889
2016-02-19 20,4.230769230769231
2016-02-21 23,1.5714285714285714
2016-02-28 12,11.9
2016-03-01 05,2.1363636363636362
2016-03-15 00,0.6111111111111112
2016-03-16 22,2.230769230769231
2016-01-17 04,11.714285714285714
2016-01-18 15,6.095238095238095
2016-01-22 02,1.4
2016-01-23 13,0.5
2016-01-31 14,11.7
2016-02-11 20,2.7333333333333334
2016-03-05 12,2.1666666666666665
2016-03-12 20,2.75
2016-01-15 20,12.727272727272727
2016-01-16 15,2.7777777777777777
2016-01-19 23,10.2
2016-02-08 03,11.0
2016-02-23 16,7.8
2016-02-28 01,2.25
2016-03-10 11,0.7272727272727273
2016-03-18 15,4.5
2016-01-23 00,4.2
2016-01-28 18,2.3333333333333335
2016-02-15 14,9.1
2016-03-03 12,1.2380952380952381
2016-03-03 19,3.6
2016-01-18 09,0.3333333333333333
2016-01-18 18,3.3636363636363638
2016-02-04 08,4.0
2016-02-13 00,8.88888888888889
2016-02-23 22,16.05263157894737
2016-03-02 02,1.4285714285714286
2016-03-09 04,1.5625
2016-01-16 18,5.5
2016-01-31 15,1.6
2016-01-21 13,3.53125
2016-02-04 19,3.8125
2016-02-10 08,5.842105263157895
2016-02-11 07,1.0625
2016-02-11 21,6.814814814814815
2016-01-16 14,8.272727272727273
2016-01-21 15,6.36
2016-01-27 23,6.285714285714286
2016-02-11 03,9.6
2016-02-20 07,0.3333333333333333
2016-03-02 20,0.8571428571428571
2016-03-18 19,2.4166666666666665
2016-01-17 17,5.5
2016-01-31 08,0.0
2016-02-18 03,3.888888888888889
2016-02-26 04,1.625
2016-02-29 16,2.0
2016-03-04 03,8.166666666666666
2016-03-15 19,1.1538461538461537
2016-01-20 09,0.8888888888888888
2016-01-29 16,1.2380952380952381
2016-02-08 07,0.9375
2016-02-13 17,0.6153846153846154
2016-02-17 01,4.928571428571429
2016-02-20 15,3.5454545454545454
2016-03-01 23,3.75
2016-03-03 02,5.846153846153846
2016-03-07 00,0.03125
2016-03-13 13,26.0
2016-03-13 19,4.222222222222222
2016-02-07 09,0.0
2016-02-12 20,5.705882352941177
2016-02-19 22,19.916666666666668
2016-02-25 23,5.65
2016-03-05 05,0.5
2016-03-15 01,2.526315789473684
2016-03-15 10,2.5714285714285716
2016-03-18 20,2.3333333333333335
2016-01-15 19,2.5625
2016-01-16 12,5.2
2016-01-29 22,3.6923076923076925
2016-01-17 10,2.142857142857143
2016-01-22 15,3.6
2016-01-22 22,1.8
2016-01-26 09,0.0
2016-01-30 13,2.8333333333333335
2016-02-05 16,9.0
2016-02-09 08,10.392857142857142
2016-02-09 16,1.205128205128205
2016-02-16 08,0.7
2016-02-21 22,3.9285714285714284
2016-03-03 20,5.066666666666666
2016-03-09 05,1.15
2016-03-14 13,3.75
2016-03-15 17,1.7894736842105263
2016-01-16 13,3.142857142857143
2016-01-20 21,14.2
2016-02-05 14,2.230769230769231
2016-02-08 08,0.8571428571428571
2016-02-08 23,2.3684210526315788
2016-02-21 05,0.2
2016-03-05 22,5.666666666666667
2016-03-20 18,1.3333333333333333
2016-02-02 15,2.423076923076923
2016-02-27 17,9.25
2016-02-28 03,-0.5
2016-03-03 04,0.5
2016-03-10 07,2.1875
2016-03-20 12,6.642857142857143
2016-01-19 04,0.07692307692307693
2016-01-24 18,11.615384615384615
2016-01-26 13,14.321428571428571
2016-03-13 17,0.7272727272727273
2016-03-19 12,8.333333333333334
2016-01-25 20,2.0454545454545454
2016-02-01 14,1.0434782608695652
2016-02-03 03,3.6315789473684212
2016-02-03 22,6.9
2016-02-21 04,1.4
2016-02-24 11,1.0
2016-03-01 04,0.0
2016-03-05 09,1.0
2016-01-15 00,8.76923076923077
2016-01-16 21,3.7142857142857144
2016-01-28 14,3.739130434782609
2016-02-12 16,8.25
2016-02-29 06,0.8888888888888888
2016-03-07 03,0.47619047619047616
2016-03-17 20,1.6428571428571428
2016-01-14 23,2.588235294117647
2016-01-23 09,0.8333333333333334
2016-02-08 04,0.3157894736842105
2016-02-08 16,4.684210526315789
2016-02-20 18,13.25
2016-02-22 01,2.0833333333333335
2016-02-24 14,3.772727272727273
2016-03-08 23,1.8333333333333333
2016-03-10 02,1.6
2016-03-11 01,0.38095238095238093
2016-03-14 10,2.7142857142857144
2016-01-21 21,1.2941176470588236
2016-01-29 21,3.7916666666666665
2016-02-01 00,3.1052631578947367
2016-02-02 05,4.153846153846154
2016-02-07 20,0.5
2016-02-12 05,13.8
2016-03-10 10,0.8571428571428571
2016-01-15 01,0.7272727272727273
2016-01-27 15,3.064516129032258
2016-02-03 18,2.7058823529411766
2016-02-16 04,1.25
2016-03-06 07,-0.125
2016-03-10 21,2.5652173913043477
2016-03-15 07,-0.05555555555555555
2016-01-20 22,6.1923076923076925
2016-01-27 05,5.380952380952381
2016-01-27 16,4.7272727272727275
2016-02-15 00,1.9615384615384615
2016-02-17 18,13.6
2016-02-22 03,7.0
2016-02-24 22,4.9523809523809526
2016-02-29 04,2.8
2016-03-06 10,0.6363636363636364
2016-03-15 20,1.8571428571428572
2016-02-03 15,3.36
2016-02-04 13,8.0
2016-02-29 10,2.75
2016-03-05 19,2.0
2016-03-15 11,4.444444444444445
2016-03-20 05,-0.3333333333333333
2016-01-17 23,0.8888888888888888
2016-01-23 03,3.0
2016-01-24 22,6.631578947368421
2016-01-31 01,0.3333333333333333
2016-02-01 04,0.7272727272727273
2016-02-06 05,2.3333333333333335
2016-02-11 14,3.0476190476190474
2016-02-18 08,10.142857142857142
2016-02-21 21,4.866666666666666
2016-02-22 21,12.88888888888889
2016-03-07 18,2.769230769230769
2016-03-08 18,3.142857142857143
2016-03-08 21,1.3333333333333333
2016-01-18 05,3.9
2016-01-27 07,4.181818181818182
2016-02-09 13,2.787878787878788
2016-02-28 18,3.25
2016-03-10 04,1.1538461538461537
2016-03-18 11,1.4444444444444444
2016-01-17 19,21.666666666666668
2016-02-07 02,0.0
2016-02-08 13,2.0344827586206895
2016-02-26 11,4.071428571428571
2016-02-26 13,1.55
2016-03-02 22,1.7857142857142858
2016-03-12 09,1.9090909090909092
2016-02-19 03,0.5454545454545454
2016-02-29 13,2.625
2016-03-02 08,3.1818181818181817
2016-03-04 12,4.153846153846154
2016-03-09 13,3.9047619047619047
2016-03-12 15,3.142857142857143
2016-02-06 13,11.333333333333334
2016-02-10 11,6.105263157894737
2016-02-11 22,4.545454545454546
2016-02-20 14,2.75
2016-03-02 10,0.3125
2016-03-09 16,2.5833333333333335
2016-03-12 01,9.583333333333334
2016-03-17 03,2.4285714285714284
2016-01-18 20,0.4666666666666667
2016-02-09 02,2.0
2016-02-21 03,5.75
2016-02-21 13,1.125
2016-02-23 02,0.4375
2016-03-17 09,1.5
2016-01-18 13,2.6315789473684212
2016-01-22 16,15.571428571428571
2016-01-23 04,0.0
2016-02-01 20,6.4375
2016-02-11 15,3.227272727272727
2016-02-12 00,0.8571428571428571
2016-02-23 08,0.8181818181818182
2016-03-09 01,4.1
2016-03-09 23,0.8235294117647058
2016-03-11 09,2.1
2016-01-29 06,0.8461538461538461
2016-02-08 06,2.772727272727273
2016-02-08 10,4.333333333333333
2016-02-19 15,1.1818181818181819
2016-02-22 09,0.6428571428571429
2016-02-26 17,0.875
2016-03-09 07,0.7
2016-01-19 06,1.4166666666666667
2016-02-08 20,6.913043478260869
2016-02-13 18,6.571428571428571
2016-02-21 17,16.285714285714285
2016-03-08 00,0.59375
2016-03-10 00,0.7948717948717948
2016-01-22 18,6.277777777777778
2016-01-27 01,7.384615384615385
2016-01-29 14,4.333333333333333
2016-02-01 07,3.391304347826087
2016-02-02 10,2.375
2016-02-11 16,2.7586206896551726
2016-02-18 23,4.086956521739131
2016-03-12 02,1.1428571428571428
2016-02-12 01,1.2
2016-02-12 17,2.2857142857142856
2016-02-18 22,1.2352941176470589
2016-02-20 12,15.333333333333334
2016-03-10 20,1.7727272727272727
2016-02-03 12,2.8636363636363638
2016-02-16 13,1.0833333333333333
2016-02-19 01,8.3125
2016-02-24 10,1.0526315789473684
2016-02-24 15,9.541666666666666
2016-02-25 01,6.0
2016-03-02 06,0.2857142857142857
2016-03-02 19,1.3
2016-03-09 06,1.3076923076923077
2016-01-15 06,3.111111111111111
2016-01-27 11,4.777777777777778
2016-02-07 11,18.0
2016-02-20 02,1.375
2016-03-06 20,2.0
2016-01-15 02,15.692307692307692
2016-01-15 15,1.5714285714285714
2016-01-18 08,1.2222222222222223
2016-01-18 21,4.6521739130434785
2016-02-04 23,15.857142857142858
2016-02-05 15,5.208333333333333
2016-02-19 07,0.7272727272727273
2016-02-26 00,3.3714285714285714
2016-02-29 01,8.5
2016-03-04 19,1.3125
2016-03-06 21,0.0
2016-03-14 12,1.7407407407407407
2016-01-16 23,96.14285714285714
2016-01-20 06,2.1333333333333333
2016-01-23 08,3.142857142857143
2016-01-27 13,1.7407407407407407
2016-02-17 08,2.272727272727273
2016-03-10 17,3.4444444444444446
2016-01-22 23,0.7272727272727273
2016-01-28 09,1.1111111111111112
2016-01-28 17,7.090909090909091
2016-02-10 02,6.75
2016-02-21 00,0.5
2016-02-21 16,1.6363636363636365
2016-02-23 18,18.36
2016-03-03 08,1.6666666666666667
2016-03-06 06,0.0
2016-03-08 19,5.517241379310345
2016-01-17 05,3.4545454545454546
2016-01-19 08,0.14285714285714285
2016-02-10 16,4.0256410256410255
2016-02-13 06,3.5
2016-02-19 18,4.1
2016-03-02 11,0.7058823529411765
2016-03-05 16,11.0
2016-03-16 20,1.2173913043478262
2016-03-17 00,0.8571428571428571
2016-01-14 22,4.176470588235294
2016-01-17 18,5.8
2016-01-22 10,2.0714285714285716
2016-01-24 05,0.4
2016-01-26 20,10.32
2016-02-10 21,3.45
2016-02-13 08,1.4285714285714286
2016-02-21 14,1.3636363636363635
2016-03-04 04,3.25
2016-03-09 08,0.9473684210526315
2016-03-13 00,1.1538461538461537
2016-03-13 11,2.0
2016-02-24 19,6.28125
2016-02-27 18,1.75
2016-03-13 22,1.5833333333333333
2016-03-20 06,-0.125
2016-03-21 22,0.47368421052631576
2016-03-29 23,47.5
2016-04-01 13,2.9285714285714284
2016-04-07 02,0.29411764705882354
2016-04-23 14,1.25
2016-05-01 22,1.3
2016-05-06 03,0.5714285714285714
2016-05-06 11,1.8571428571428572
2016-05-06 17,3.5
2016-05-15 20,6.875
2016-05-18 15,-0.2
2016-05-19 23,0.6666666666666666
2016-05-26 09,0.9523809523809523
2016-04-01 07,0.3181818181818182
2016-04-05 05,0.8333333333333334
2016-04-17 20,0.7142857142857143
2016-04-19 23,1.5333333333333334
2016-04-30 12,-0.2
2016-05-01 23,0.36363636363636365
2016-05-02 16,1.1578947368421053
2016-05-06 12,0.46153846153846156
2016-05-19 10,1.3333333333333333
2016-05-29 13,1.1666666666666667
2016-05-30 12,1.7692307692307692
2016-04-15 12,2.6
2016-04-19 19,1.6842105263157894
2016-04-30 18,1.1818181818181819
2016-05-03 01,1.4285714285714286
2016-05-03 12,2.066666666666667
2016-05-16 23,16.181818181818183
2016-05-26 05,0.8571428571428571
2016-04-03 22,4.2
2016-04-09 08,1.8333333333333333
2016-04-12 16,3.6
2016-04-16 14,2.6666666666666665
2016-04-28 09,4.809523809523809
2016-05-08 23,4.5
2016-05-11 13,0.65
2016-05-22 10,3.4
2016-05-23 21,2.7916666666666665
2016-05-24 17,1.0952380952380953
2016-05-28 16,1.875
2016-05-29 16,2.111111111111111
2016-05-29 23,0.42857142857142855
2016-03-24 10,0.4782608695652174
2016-05-08 11,3.2857142857142856
2016-05-22 13,4.538461538461538
2016-03-26 17,2.888888888888889
2016-03-29 19,1.4
2016-04-06 21,1.1538461538461537
2016-04-08 22,1.631578947368421
2016-04-19 09,2.888888888888889
2016-04-30 22,1.0
2016-05-03 10,5.2
2016-05-09 08,0.7272727272727273
2016-05-12 13,0.3125
2016-05-25 10,4.153846153846154
2016-05-28 15,4.666666666666667
2016-03-29 14,3.4166666666666665
2016-04-02 18,3.272727272727273
2016-04-06 00,11.642857142857142
2016-04-10 06,1.1
2016-04-22 08,1.619047619047619
2016-05-24 08,0.6470588235294118
2016-05-29 02,5.857142857142857
2016-05-31 06,0.0
2016-04-06 03,1.0
2016-04-21 21,6.0
2016-04-29 01,2.5
2016-05-04 13,2.0625
2016-05-04 16,1.2666666666666666
2016-05-22 08,0.6666666666666666
2016-04-05 21,2.466666666666667
2016-04-10 17,1.263157894736842
2016-04-12 14,2.1923076923076925
2016-04-29 23,3.2666666666666666
2016-05-08 08,3.8
2016-05-12 20,14.0
2016-05-24 00,2.9393939393939394
2016-03-22 19,2.4782608695652173
2016-03-23 02,1.0
2016-03-27 16,2.3333333333333335
2016-04-18 05,0.6
2016-04-24 08,0.7142857142857143
2016-04-27 04,1.75
2016-04-27 08,1.5333333333333334
2016-04-27 15,1.1333333333333333
2016-05-02 12,2.782608695652174
2016-05-05 13,1.0
2016-05-07 05,0.0
2016-05-23 22,5.615384615384615
2016-03-25 00,0.92
2016-03-28 17,2.107142857142857
2016-03-28 19,4.178571428571429
2016-03-28 21,1.48
2016-04-03 07,0.0
2016-04-17 04,1.2857142857142858
2016-04-22 15,2.6666666666666665
2016-04-24 21,2.8
2016-05-23 15,5.0
2016-03-22 10,0.3333333333333333
2016-03-28 08,0.375
2016-04-04 20,1.2
2016-04-05 12,1.3333333333333333
2016-04-17 23,0.6086956521739131
2016-04-28 10,6.142857142857143
2016-05-02 14,3.0526315789473686
2016-05-12 03,0.38461538461538464
2016-03-27 23,2.1538461538461537
2016-04-05 01,1.8571428571428572
2016-04-12 17,0.8636363636363636
2016-05-07 17,1.3333333333333333
2016-05-25 08,1.16
