hour,avg_Facebook
2016-01-29 00,66.09302325581395
2016-02-05 07,7.866666666666666
2016-02-13 11,183.0
2016-02-13 22,62.77777777777778
2016-03-08 10,50.5
2016-03-08 17,44.63157894736842
2016-03-16 04,29.756756756756758
2016-01-31 13,37.23076923076923
2016-02-12 09,41.4
2016-02-19 23,279.6
2016-03-12 04,70.83333333333333
2016-03-12 05,222.1
2016-03-15 02,109.16
2016-03-16 16,26.571428571428573
2016-03-18 21,197.26666666666668
2016-01-25 22,49.31818181818182
2016-01-29 09,80.04166666666667
2016-01-31 22,22.3
2016-02-09 09,7.461538461538462
2016-02-12 06,74.2
2016-02-13 16,14.125
2016-02-22 08,11.916666666666666
2016-02-22 15,43.611111111111114
2016-02-22 19,73.3125
2016-02-25 14,17.666666666666668
2016-02-29 00,34.15384615384615
2016-03-10 18,124.77272727272727
2016-03-17 07,11.583333333333334
2016-03-17 08,9.4
2016-01-15 21,341.4347826086956
2016-02-01 05,91.83333333333333
2016-02-03 21,7.375
2016-02-05 01,68.53846153846153
2016-02-08 00,20.523809523809526
2016-02-14 12,26.0
2016-02-21 19,83.76923076923077
2016-02-23 13,516.3333333333334
2016-02-25 10,51.8
2016-02-26 09,7.3
2016-03-06 13,135.33333333333334
2016-03-16 10,10.047619047619047
2016-03-17 10,125.42857142857143
2016-03-17 14,56.76190476190476
2016-02-14 23,14.363636363636363
2016-02-27 16,87.625
2016-01-15 17,109.47619047619048
2016-01-30 09,172.33333333333334
2016-02-11 02,11.76923076923077
2016-02-12 22,134.64285714285714
2016-02-25 06,60.0
2016-03-01 02,21.583333333333332
2016-03-20 14,65.53846153846153
2016-03-20 17,12.363636363636363
2016-01-15 04,36.93333333333333
2016-02-03 14,19.0
2016-02-25 22,49.833333333333336
2016-02-28 02,34.75
2016-03-07 07,139.0
2016-03-08 08,28.625
2016-03-10 22,95.64
2016-01-26 22,30.95
2016-01-30 21,366.8333333333333
2016-02-07 03,524.8
2016-02-15 08,6.833333333333333
2016-02-15 13,28.88888888888889
2016-02-27 03,31.666666666666668
2016-02-28 08,24.444444444444443
2016-03-05 10,3.4
2016-03-07 11,361.037037037037
2016-03-11 07,39.55555555555556
2016-03-18 03,15.2
2016-01-17 16,115.0
2016-01-20 10,82.92857142857143
2016-02-04 17,85.10526315789474
2016-02-19 12,198.63636363636363
2016-03-18 09,115.58333333333333
2016-01-16 10,118.72727272727273
2016-02-16 21,100.15789473684211
2016-02-22 05,15.363636363636363
2016-02-27 14,75.66666666666667
2016-03-10 06,23.555555555555557
2016-03-15 15,45.45161290322581
2016-01-24 10,42.61538461538461
2016-01-27 12,89.7
2016-02-02 06,11.555555555555555
2016-02-07 01,35.4
2016-02-11 23,94.65
2016-02-21 18,18.5
2016-02-22 14,54.27272727272727
2016-03-14 21,5.076923076923077
2016-03-11 21,65.47058823529412
2016-03-14 14,41.625
2016-02-07 15,48.0
2016-02-09 22,71.5
2016-02-16 23,410.3
2016-02-20 21,192.0
2016-02-21 06,6.0
2016-03-01 20,35.36363636363637
2016-03-04 23,18.77777777777778
2016-03-18 08,8.444444444444445
2016-01-28 07,12.444444444444445
2016-02-09 20,46.92
2016-02-17 06,47.76923076923077
2016-02-27 23,75.0
2016-03-13 05,177.0
2016-03-14 05,35.0
2016-01-20 04,50.46666666666667
2016-01-22 09,68.18181818181819
2016-02-08 11,31.40909090909091
2016-02-27 02,517.6666666666666
2016-03-02 09,8.571428571428571
2016-03-03 09,12.545454545454545
2016-03-04 10,59.76
2016-03-06 01,7.0
2016-01-22 13,39.0
2016-01-23 01,215.28571428571428
2016-01-24 13,4.0
2016-01-30 03,39.8
2016-02-03 05,301.35714285714283
2016-02-03 07,34.44444444444444
2016-02-09 01,1824.8181818181818
2016-02-11 05,36.642857142857146
2016-02-22 23,55.142857142857146
2016-03-13 14,22.333333333333332
2016-03-16 15,65.86666666666666
2016-03-16 21,158.1904761904762
2016-02-02 18,65.4
2016-02-02 23,182.75
2016-02-12 10,16.444444444444443
2016-02-25 05,57.333333333333336
2016-03-18 13,71.52380952380952
2016-03-20 15,40.46153846153846
2016-01-21 00,225.0909090909091
2016-01-31 12,7.0
2016-02-04 15,153.6818181818182
2016-02-10 22,281.2352941176471
2016-03-16 12,74.33333333333333
2016-03-18 04,1.5
2016-01-15 07,36.529411764705884
2016-01-16 08,15.5
2016-01-18 04,68.0909090909091
2016-01-23 10,14.428571428571429
2016-02-04 04,59.714285714285715
2016-02-05 20,220.1904761904762
2016-02-05 23,59.470588235294116
2016-02-09 00,17.84
2016-02-18 09,65.78947368421052
2016-03-03 03,8.9
2016-03-14 07,22.833333333333332
2016-03-20 09,22.0
2016-01-16 00,19.057142857142857
2016-01-23 22,22.571428571428573
2016-01-24 07,53.42857142857143
2016-02-07 13,19.666666666666668
2016-02-15 07,47.90909090909091
2016-03-03 10,49.61538461538461
2016-03-04 16,54.30434782608695
2016-03-06 00,16.533333333333335
2016-03-12 03,179.71428571428572
2016-01-20 13,86.05555555555556
2016-01-23 02,32.5
2016-02-20 17,493.875
2016-02-24 23,109.53333333333333
2016-02-28 13,19.333333333333332
2016-03-11 11,15.421052631578947
2016-01-19 22,203.85
2016-01-25 00,84.57142857142857
2016-01-27 04,51.9
2016-02-24 08,16.75
2016-02-26 23,167.46666666666667
2016-03-08 02,72.66666666666667
2016-02-04 07,170.30769230769232
2016-02-14 22,65.625
2016-02-25 18,56.53333333333333
2016-02-28 21,27.181818181818183
2016-03-14 00,55.5
2016-03-14 17,52.18181818181818
2016-01-16 17,122.07692307692308
2016-02-08 18,116.41666666666667
2016-02-10 01,102.375
2016-02-10 10,170.76470588235293
2016-02-24 18,359.25
2016-02-29 02,64.11111111111111
2016-02-29 11,8.095238095238095
2016-02-09 21,45.041666666666664
2016-02-18 20,61.5
2016-02-20 19,160.625
2016-03-14 11,50.31818181818182
2016-03-19 22,101.2
2016-01-24 21,111.61111111111111
2016-01-25 02,40.27777777777778
2016-01-30 23,67.14285714285714
2016-02-11 00,38.407407407407405
2016-02-22 12,31.31578947368421
2016-03-01 12,27.4375
2016-03-10 12,28.5
2016-01-15 11,49.0
2016-01-16 05,18.375
2016-01-25 19,61.875
2016-02-05 09,21.625
2016-01-16 16,24.2
2016-01-19 07,156.5
2016-01-20 23,493.89473684210526
2016-01-30 08,8.222222222222221
2016-02-02 14,98.56521739130434
2016-02-14 17,521.1578947368421
2016-02-16 06,73.11111111111111
2016-02-17 16,195.3913043478261
2016-02-17 21,13.444444444444445
2016-02-20 00,476.30434782608694
2016-02-23 07,132.17857142857142
2016-03-01 01,515.2222222222222
2016-03-12 08,30.428571428571427
2016-03-20 07,22.25
2016-03-21 04,35.6875
2016-01-16 04,51.333333333333336
2016-01-28 04,164.1764705882353
2016-01-31 05,11.142857142857142
2016-02-01 02,97.21428571428571
2016-02-22 10,24.071428571428573
2016-02-23 11,59.76470588235294
2016-03-10 13,60.970588235294116
2016-03-13 18,484.0
2016-01-20 03,70.91666666666667
2016-01-21 02,82.9
2016-01-29 01,30.46153846153846
2016-02-08 17,727.5833333333334
2016-02-12 07,27.4
2016-02-26 22,23.46153846153846
2016-02-28 11,17.2
2016-03-08 07,48.5
2016-03-12 10,15.625
2016-03-15 03,5.9
2016-03-18 17,55.55
2016-01-21 16,50.45454545454545
2016-02-12 18,116.04761904761905
2016-02-16 11,72.95
2016-03-19 13,87.22222222222223
2016-01-21 05,229.8181818181818
2016-01-23 20,26.571428571428573
2016-02-07 10,54.666666666666664
2016-02-14 01,178.0
2016-02-16 09,29.166666666666668
2016-02-23 19,88.23076923076923
2016-03-04 13,149.61904761904762
2016-03-11 22,73.33333333333333
2016-01-17 08,29.31578947368421
2016-01-28 08,173.14285714285714
2016-02-10 04,142.9
2016-02-10 09,37.857142857142854
2016-02-14 06,359.6666666666667
2016-03-06 15,34.375
2016-03-06 16,45.833333333333336
2016-03-09 09,7.947368421052632
2016-03-11 10,126.5
2016-01-18 12,98.22727272727273
2016-01-28 19,42.92857142857143
2016-02-14 13,226.63636363636363
2016-02-15 05,241.6
2016-02-27 22,24.444444444444443
2016-03-11 03,133.10526315789474
2016-03-17 19,48.35
2016-01-23 19,7.2
2016-02-07 12,61.0
2016-02-10 15,12.291666666666666
2016-02-20 08,4.4
2016-02-24 07,124.1
2016-02-29 18,45.82608695652174
2016-03-08 15,63.4
2016-03-18 18,53.8421052631579
2016-03-14 19,39.375
2016-01-15 05,1260.3333333333333
2016-01-15 12,13.444444444444445
2016-02-01 06,24.857142857142858
2016-03-03 05,52.93333333333333
2016-02-01 08,4.7272727272727275
2016-02-04 18,48.94444444444444
2016-03-10 23,9.416666666666666
2016-03-11 13,56.61538461538461
2016-03-18 14,471.88461538461536
2016-01-26 14,16.444444444444443
2016-02-09 06,379.05
2016-02-21 11,95.0
2016-03-06 02,31.5
2016-03-15 04,53.333333333333336
2016-03-20 22,24.4375
2016-01-29 05,143.45833333333334
2016-02-12 13,10.636363636363637
2016-02-20 10,6.75
2016-02-27 21,1.3333333333333333
2016-02-29 07,6157.875
2016-01-17 09,80.45454545454545
2016-01-28 20,512.4
2016-01-30 00,60.88235294117647
2016-01-31 03,339.0
2016-02-06 02,480.5
2016-02-12 14,122.4
2016-02-25 21,37.1764705882353
2016-02-26 20,69.75
2016-02-27 15,161.05
2016-02-28 20,68.64285714285714
2016-01-21 06,27.75
2016-01-24 16,186.9
2016-01-25 05,71.63636363636364
2016-02-08 14,47.0
2016-02-12 08,39.8421052631579
2016-02-20 05,7.0
2016-03-08 16,56.75
2016-03-14 15,54.3448275862069
2016-01-20 05,127.6
2016-02-06 01,16.4
2016-02-06 19,749.7142857142857
2016-02-29 14,36.15384615384615
2016-03-04 02,35.125
2016-03-14 20,100.04761904761905
2016-03-21 01,66.08333333333333
2016-01-16 20,446.0
2016-01-19 20,317.7692307692308
2016-01-24 23,30.95
2016-01-27 14,35.51724137931034
2016-02-08 21,32.9
2016-02-11 08,11.176470588235293
2016-02-24 12,58.0
2016-03-02 13,7.631578947368421
2016-03-02 14,49.5
2016-03-09 14,54.0
2016-02-17 04,2.2
2016-02-21 08,135.25
2016-02-22 18,80.66666666666667
2016-03-06 22,49.833333333333336
2016-03-09 18,127.28571428571429
2016-01-20 15,61.23529411764706
2016-01-21 07,192.71428571428572
2016-02-01 16,245.0
2016-02-23 00,42.5
2016-03-06 09,31.4
2016-03-21 05,164.75
2016-01-25 13,43.17391304347826
2016-02-01 15,115.13888888888889
2016-02-05 08,91.53846153846153
2016-03-16 13,24.066666666666666
2016-01-15 16,34.95454545454545
2016-01-31 09,11.11111111111111
2016-02-01 09,35.92307692307692
2016-02-05 17,152.9375
2016-02-09 04,35.583333333333336
2016-02-25 15,40.34782608695652
2016-02-28 23,23.9
2016-02-29 21,13.428571428571429
2016-03-05 23,56.0
2016-01-18 01,26.5625
2016-01-21 18,25.903225806451612
2016-01-24 03,6.230769230769231
2016-02-07 00,4.5
2016-02-14 07,29.571428571428573
2016-02-27 13,236.75
2016-03-04 22,63.666666666666664
2016-03-06 17,14.428571428571429
2016-03-13 01,222.45454545454547
2016-03-15 06,56.94444444444444
2016-03-15 16,157.15
2016-01-25 08,212.4
2016-02-25 08,55.23076923076923
2016-02-27 11,63.142857142857146
2016-02-29 17,8.352941176470589
2016-03-13 02,30.0
2016-03-19 14,25.25
2016-01-17 06,18.4
2016-01-19 10,30.677419354838708
2016-01-29 02,12.333333333333334
2016-02-01 19,90.93548387096774
2016-02-11 10,46.888888888888886
2016-02-20 11,6.833333333333333
2016-02-27 04,153.8
2016-03-06 04,3.0
2016-03-13 21,49.166666666666664
2016-03-19 11,193.0
2016-01-19 00,42.48837209302326
2016-02-12 19,767.0833333333334
2016-02-15 01,93.15384615384616
2016-02-16 01,117.375
2016-02-23 21,38.875
2016-01-24 17,41.111111111111114
2016-02-05 19,191.58823529411765
2016-02-12 15,500.27777777777777
2016-02-13 03,26.0
2016-02-15 19,158.8
2016-03-04 01,241.92857142857142
2016-03-14 01,130.875
2016-03-19 01,101.14285714285714
2016-01-19 09,155.36363636363637
2016-01-26 01,611.0344827586207
2016-01-28 05,65.73333333333333
2016-02-14 05,157.14285714285714
2016-02-15 23,651.3846153846154
2016-03-03 17,464.9047619047619
2016-03-08 12,17.428571428571427
2016-03-21 06,94.0
2016-01-25 04,5.363636363636363
2016-01-27 06,31.636363636363637
2016-02-06 15,82.25
2016-02-11 06,25.11111111111111
2016-02-19 20,46.23076923076923
2016-02-21 23,22.714285714285715
2016-02-28 12,59.7
2016-03-01 05,24.863636363636363
2016-03-15 00,12.472222222222221
2016-03-16 22,128.15384615384616
2016-01-17 04,100.85714285714286
2016-01-18 15,55.285714285714285
2016-01-22 02,43.2
2016-01-23 13,9.25
2016-01-31 14,263.1
2016-02-11 20,23.0
2016-03-05 12,12.5
2016-03-12 20,217.83333333333334
2016-01-15 20,193.0
2016-01-16 15,47.666666666666664
2016-01-19 23,366.1333333333333
2016-02-08 03,157.11111111111111
2016-02-23 16,45.06666666666667
2016-02-28 01,24.75
2016-03-10 11,54.63636363636363
2016-03-18 15,162.3125
2016-01-23 00,223.85
2016-01-28 18,67.54166666666667
2016-02-15 14,114.05
2016-03-03 12,45.80952380952381
2016-03-03 19,233.28
2016-01-18 09,2.3333333333333335
2016-01-18 18,61.81818181818182
2016-02-04 08,84.70588235294117
2016-02-13 00,273.0
2016-02-23 22,751.8421052631579
2016-03-02 02,30.0
2016-03-09 04,18.4375
2016-01-16 18,234.78571428571428
2016-01-31 15,18.0
2016-01-21 13,92.65625
2016-02-04 19,4.8125
2016-02-10 08,69.63157894736842
2016-02-11 07,12.0
2016-02-11 21,314.6666666666667
2016-01-16 14,17.181818181818183
2016-01-21 15,141.8
2016-01-27 23,181.07142857142858
2016-02-11 03,82.0
2016-02-20 07,84.66666666666667
2016-03-02 20,20.571428571428573
2016-03-18 19,37.666666666666664
2016-01-17 17,40.6875
2016-01-31 08,8.6
2016-02-18 03,76.33333333333333
2016-02-26 04,12.625
2016-02-29 16,58.21052631578947
2016-03-04 03,26.25
2016-03-15 19,50.61538461538461
2016-01-20 09,101.83333333333333
2016-01-29 16,25.19047619047619
2016-02-08 07,66.3125
2016-02-13 17,80.07692307692308
2016-02-17 01,33.785714285714285
2016-02-20 15,41.18181818181818
2016-03-01 23,41.333333333333336
2016-03-03 02,85.38461538461539
2016-03-07 00,21.375
2016-03-13 13,1506.5714285714287
2016-03-13 19,190.11111111111111
2016-02-07 09,4.333333333333333
2016-02-12 20,459.94117647058823
2016-02-19 22,576.8333333333334
2016-02-25 23,102.8
2016-03-05 05,3.5
2016-03-15 01,78.73684210526316
2016-03-15 10,102.39285714285714
2016-03-18 20,29.166666666666668
2016-01-15 19,68.0
2016-01-16 12,74.86666666666666
2016-01-29 22,206.69230769230768
2016-01-17 10,110.14285714285714
2016-01-22 15,51.733333333333334
2016-01-22 22,29.6
2016-01-26 09,9.384615384615385
2016-01-30 13,240.33333333333334
2016-02-05 16,175.0
2016-02-09 08,1162.25
2016-02-09 16,59.15384615384615
2016-02-16 08,25.9
2016-02-21 22,47.57142857142857
2016-03-03 20,68.0
2016-03-09 05,98.35
2016-03-14 13,117.66666666666667
2016-03-15 17,56.21052631578947
2016-01-16 13,63.142857142857146
2016-01-20 21,512.48
2016-02-05 14,152.15384615384616
2016-02-08 08,69.85714285714286
2016-02-08 23,44.68421052631579
2016-02-21 05,5.2
2016-03-05 22,14.333333333333334
2016-03-20 18,34.2
2016-02-02 15,106.34615384615384
2016-02-27 17,213.5
2016-02-28 03,-0.5
2016-03-03 04,7.142857142857143
2016-03-10 07,43.8125
2016-03-20 12,131.07142857142858
2016-01-19 04,7.846153846153846
2016-01-24 18,141.53846153846155
2016-01-26 13,184.85714285714286
2016-03-13 17,16.272727272727273
2016-03-19 12,924.5
2016-01-25 20,41.13636363636363
2016-02-01 14,6.869565217391305
2016-02-03 03,42.578947368421055
2016-02-03 22,140.0
2016-02-21 04,25.6
2016-02-24 11,30.733333333333334
2016-03-01 04,48.833333333333336
2016-03-05 09,21.0
2016-01-15 00,123.53846153846153
2016-01-16 21,69.21428571428571
2016-01-28 14,40.67391304347826
2016-02-12 16,176.35
2016-02-29 06,11.333333333333334
2016-03-07 03,3.761904761904762
2016-03-17 20,70.42857142857143
2016-01-14 23,39.529411764705884
2016-01-23 09,9.666666666666666
2016-02-08 04,15.526315789473685
2016-02-08 16,111.52631578947368
2016-02-20 18,223.5
2016-02-22 01,76.25
2016-02-24 14,78.72727272727273
2016-03-08 23,43.388888888888886
2016-03-10 02,69.4
2016-03-11 01,10.714285714285714
2016-03-14 10,76.0
2016-01-21 21,53.588235294117645
2016-01-29 21,107.25
2016-02-01 00,202.94736842105263
2016-02-02 05,34.53846153846154
2016-02-07 20,7.5
2016-02-12 05,510.0
2016-03-10 10,75.16666666666667
2016-01-15 01,23.0
2016-01-27 15,35.83870967741935
2016-02-03 18,112.88235294117646
2016-02-16 04,20.875
2016-03-06 07,7.0
2016-03-10 21,94.47826086956522
2016-03-15 07,30.88888888888889
2016-01-20 22,78.46153846153847
2016-01-27 05,129.66666666666666
2016-01-27 16,117.0
2016-02-15 00,279.61538461538464
2016-02-17 18,393.96
2016-02-22 03,136.14285714285714
2016-02-24 22,49.61904761904762
2016-02-29 04,1.0
2016-03-06 10,15.090909090909092
2016-03-15 20,40.285714285714285
2016-02-03 15,91.0
2016-02-04 13,348.25925925925924
2016-02-29 10,30.25
2016-03-05 19,49.833333333333336
2016-03-15 11,124.83333333333333
2016-03-20 05,1.3333333333333333
2016-01-17 23,27.22222222222222
2016-01-23 03,20.0
2016-01-24 22,142.6315789473684
2016-01-31 01,1.6666666666666667
2016-02-01 04,6.909090909090909
2016-02-06 05,276.6666666666667
2016-02-11 14,44.595238095238095
2016-02-18 08,192.85714285714286
2016-02-21 21,109.33333333333333
2016-02-22 21,76.5925925925926
2016-03-07 18,33.96153846153846
2016-03-08 18,190.61904761904762
2016-03-08 21,58.611111111111114
2016-01-18 05,80.5
2016-01-27 07,14.0
2016-02-09 13,39.45454545454545
2016-02-28 18,67.125
2016-03-10 04,307.61538461538464
2016-03-18 11,28.666666666666668
2016-01-17 19,79.33333333333333
2016-02-07 02,33.0
2016-02-08 13,42.827586206896555
2016-02-26 11,221.78571428571428
2016-02-26 13,70.8
2016-03-02 22,18.142857142857142
2016-03-12 09,17.636363636363637
2016-02-19 03,39.36363636363637
2016-02-29 13,47.125
2016-03-02 08,13.090909090909092
2016-03-04 12,24.23076923076923
2016-03-09 13,149.66666666666666
2016-03-12 15,214.14285714285714
2016-02-06 13,52.666666666666664
2016-02-10 11,288.7894736842105
2016-02-11 22,54.63636363636363
2016-02-20 14,14.875
2016-03-02 10,28.4375
2016-03-09 16,245.16666666666666
2016-03-12 01,309.9166666666667
2016-03-17 03,154.42857142857142
2016-01-18 20,70.46666666666667
2016-02-09 02,70.1304347826087
2016-02-21 03,69.5
2016-02-21 13,32.5
2016-02-23 02,9.875
2016-03-17 09,22.5
2016-01-18 13,102.6842105263158
2016-01-22 16,342.9047619047619
2016-01-23 04,14.333333333333334
2016-02-01 20,180.6875
2016-02-11 15,124.77272727272727
2016-02-12 00,27.885714285714286
2016-02-23 08,15.227272727272727
2016-03-09 01,115.2
2016-03-09 23,43.294117647058826
2016-03-11 09,77.85
2016-01-29 06,12.23076923076923
2016-02-08 06,11.5
2016-02-08 10,108.28571428571429
2016-02-19 15,31.0
2016-02-22 09,8.785714285714286
2016-02-26 17,44.875
2016-03-09 07,11.4
2016-01-19 06,28.25
2016-02-08 20,132.95652173913044
2016-02-13 18,280.85714285714283
2016-02-21 17,601.1428571428571
2016-03-08 00,44.46875
2016-03-10 00,53.23076923076923
2016-01-22 18,53.333333333333336
2016-01-27 01,85.92307692307692
2016-01-29 14,23.62962962962963
2016-02-01 07,71.82608695652173
2016-02-02 10,48.375
2016-02-11 16,82.13793103448276
2016-02-18 23,95.8695652173913
2016-03-12 02,116.0
2016-02-12 01,66.8
2016-02-12 17,78.0
2016-02-18 22,56.76470588235294
2016-02-20 12,1043.0
2016-03-10 20,83.36363636363636
2016-02-03 12,188.45454545454547
2016-02-16 13,24.333333333333332
2016-02-19 01,103.6875
2016-02-24 10,36.8421052631579
2016-02-24 15,96.20833333333333
2016-02-25 01,209.11764705882354
2016-03-02 06,81.0
2016-03-02 19,30.3
2016-03-09 06,14.538461538461538
2016-01-15 06,48.111111111111114
2016-01-27 11,75.11111111111111
2016-02-07 11,416.0
2016-02-20 02,7.875
2016-03-06 20,23.11764705882353
2016-01-15 02,418.46153846153845
2016-01-15 15,60.095238095238095
2016-01-18 08,19.88888888888889
2016-01-18 21,54.69565217391305
2016-02-04 23,395.07142857142856
2016-02-05 15,98.79166666666667
2016-02-19 07,35.90909090909091
2016-02-26 00,58.6
2016-02-29 01,125.3
2016-03-04 19,38.8125
2016-03-06 21,0.5
2016-03-14 12,75.11111111111111
2016-01-16 23,484.14285714285717
2016-01-20 06,63.266666666666666
2016-01-23 08,31.285714285714285
2016-01-27 13,77.03703703703704
2016-02-17 08,21.818181818181817
2016-03-10 17,211.9111111111111
2016-01-22 23,54.18181818181818
2016-01-28 09,20.48148148148148
2016-01-28 17,75.48484848484848
2016-02-10 02,102.0
2016-02-21 00,80.25
2016-02-21 16,54.27272727272727
2016-02-23 18,430.96
2016-03-03 08,75.66666666666667
2016-03-06 06,2.25
2016-03-08 19,443.58620689655174
2016-01-17 05,26.727272727272727
2016-01-19 08,18.214285714285715
2016-02-10 16,86.6923076923077
2016-02-13 06,45.0
2016-02-19 18,62.7
2016-03-02 11,10.529411764705882
2016-03-05 16,8.5
2016-03-16 20,48.26086956521739
2016-03-17 00,72.17857142857143
2016-01-14 22,92.6470588235294
2016-01-17 18,30.866666666666667
2016-01-22 10,51.714285714285715
2016-01-24 05,4.2
2016-01-26 20,64.12
2016-02-10 21,91.2
2016-02-13 08,202.71428571428572
2016-02-21 14,28.90909090909091
2016-03-04 04,21.875
2016-03-09 08,112.15789473684211
2016-03-13 00,96.92307692307692
2016-03-13 11,120.75
2016-02-24 19,209.8125
2016-02-27 18,87.25
2016-03-13 22,110.33333333333333
2016-03-20 06,4.25
2016-03-21 22,10.263157894736842
2016-03-29 23,368.05555555555554
2016-04-01 13,41.464285714285715
2016-04-07 02,12.176470588235293
2016-04-23 14,144.75
2016-05-01 22,12.4
2016-05-06 03,6.428571428571429
2016-05-06 11,40.07142857142857
2016-05-06 17,128.5
2016-05-15 20,57.875
2016-05-18 15,2.2
2016-05-19 23,11.0
2016-05-26 09,17.047619047619047
2016-04-01 07,58.5
2016-04-05 05,11.083333333333334
2016-04-17 20,11.0
2016-04-19 23,19.333333333333332
2016-04-30 12,12.4
2016-05-01 23,49.63636363636363
2016-05-02 16,11.157894736842104
2016-05-06 12,20.384615384615383
2016-05-19 10,25.0
2016-05-29 13,83.0
2016-05-30 12,28.153846153846153
2016-04-15 12,53.4
2016-04-19 19,87.78947368421052
2016-04-30 18,34.81818181818182
2016-05-03 01,12.357142857142858
2016-05-03 12,44.333333333333336
2016-05-16 23,242.1818181818182
2016-05-26 05,31.714285714285715
2016-04-03 22,31.0
2016-04-09 08,31.0
2016-04-12 16,109.55
2016-04-16 14,87.5
2016-04-28 09,274.85714285714283
2016-05-08 23,93.83333333333333
2016-05-11 13,20.05
2016-05-22 10,166.2
2016-05-23 21,116.5
2016-05-24 17,32.285714285714285
2016-05-28 16,129.625
2016-05-29 16,16.333333333333332
2016-05-29 23,2.2857142857142856
2016-03-24 10,22.652173913043477
2016-05-08 11,51.857142857142854
2016-05-22 13,92.3076923076923
2016-03-26 17,84.0
2016-03-29 19,22.9
2016-04-06 21,22.846153846153847
2016-04-08 22,95.26315789473684
2016-04-19 09,28.555555555555557
2016-04-30 22,33.4
2016-05-03 10,167.9
2016-05-09 08,6.0
2016-05-12 13,13.25
2016-05-25 10,50.80769230769231
2016-05-28 15,146.66666666666666
2016-03-29 14,55.416666666666664
2016-04-02 18,55.45454545454545
2016-04-06 00,147.71428571428572
2016-04-10 06,32.7
2016-04-22 08,43.523809523809526
2016-05-24 08,33.705882352941174
2016-05-29 02,415.42857142857144
2016-05-31 06,7.85
2016-04-06 03,85.375
2016-04-21 21,166.11764705882354
2016-04-29 01,138.1875
2016-05-04 13,25.5625
2016-05-04 16,28.266666666666666
2016-05-22 08,81.0
2016-04-05 21,38.2
2016-04-10 17,19.263157894736842
2016-04-12 14,65.42307692307692
2016-04-29 23,116.0
2016-05-08 08,5.8
2016-05-12 20,463.75
2016-05-24 00,65.75757575757575
2016-03-22 19,147.69565217391303
2016-03-23 02,105.71428571428571
2016-03-27 16,136.66666666666666
2016-04-18 05,15.2
2016-04-24 08,20.142857142857142
2016-04-27 04,10.0
2016-04-27 08,54.333333333333336
2016-04-27 15,76.86666666666666
2016-05-02 12,48.43478260869565
2016-05-05 13,13.333333333333334
2016-05-07 05,17.666666666666668
2016-05-23 22,223.23076923076923
2016-03-25 00,22.52
2016-03-28 17,93.39285714285714
2016-03-28 19,179.85714285714286
2016-03-28 21,21.48
2016-04-03 07,8.5
2016-04-17 04,12.857142857142858
2016-04-22 15,205.66666666666666
2016-04-24 21,523.6
2016-05-23 15,279.0625
2016-03-22 10,35.875
2016-03-28 08,1.125
2016-04-04 20,84.46666666666667
2016-04-05 12,19.866666666666667
2016-04-17 23,7.739130434782608
2016-04-28 10,382.2142857142857
2016-05-02 14,85.89473684210526
2016-05-12 03,6.6923076923076925
2016-03-27 23,27.846153846153847
2016-04-05 01,22.0
2016-04-12 17,16.863636363636363
2016-05-07 17,43.25
2016-05-25 08,62.6
2016-03-30 20,26.333333333333332
2016-04-07 06,51.46153846153846
2016-04-09 18,160.0
2016-04-11 18,49.27272727272727
2016-04-14 15,34.82222222222222
2016-03-23 12,305.26666666666665
2016-03-24 14,109.04545454545455
2016-04-02 07,114.14285714285714
2016-04-11 03,24.25
2016-04-11 17,159.61904761904762
2016-04-20 20,80.1875
2016-05-02 20,25.941176470588236
2016-05-23 05,12.210526315789474
2016-05-26 07,31.642857142857142
2016-05-28 03,42.25
2016-05-28 05,637.3333333333334
2016-04-25 17,69.16666666666667
2016-04-28 08,9.6
2016-04-28 22,71.82352941176471
2016-04-29 20,132.21428571428572
2016-05-04 00,16.92
2016-05-05 20,258.5263157894737
2016-05-19 09,2.0
2016-03-21 20,300.85
2016-03-22 13,94.28571428571429
2016-04-21 06,19.125
2016-04-25 01,166.16666666666666
2016-05-07 11,28.272727272727273
2016-05-15 21,89.6
2016-05-21 01,37.77777777777778
2016-05-22 15,27.625
2016-03-23 10,92.77272727272727
2016-04-04 08,61.666666666666664
2016-04-05 15,48.45454545454545
2016-04-05 16,32.04
2016-04-08 13,47.52
2016-04-12 00,92.88888888888889
2016-04-19 16,46.206896551724135
2016-04-22 16,27.36842105263158
2016-05-05 11,50.07692307692308
2016-05-16 20,53.84
2016-05-18 18,41.0
2016-03-22 15,63.22727272727273
2016-04-07 15,80.89655172413794
2016-04-15 04,112.8
2016-04-20 21,109.15789473684211
2016-04-26 07,6.285714285714286
2016-04-30 16,125.85714285714286
2016-05-18 09,62.3
2016-03-24 16,146.26666666666668
2016-03-26 03,138.0
2016-04-02 17,127.7
2016-04-07 00,53.55172413793103
2016-04-11 02,8.25
2016-04-12 03,7.428571428571429
2016-04-15 05,52.54545454545455
2016-04-20 14,105.73076923076923
2016-04-21 07,61.25
2016-05-06 19,169.86363636363637
2016-05-07 22,36.8
2016-05-10 13,281.2142857142857
2016-05-14 03,73.0
2016-05-29 10,7.0
2016-03-27 14,8.125
2016-03-27 20,229.0
2016-04-07 08,16.25
2016-04-10 19,247.1818181818182
2016-04-14 18,61.34782608695652
2016-04-17 02,10.666666666666666
2016-04-25 15,101.83333333333333
